player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,梢,姬芽,慈,瑠璃乃,吟子,小铃,さやか,花帆,缀理
XTSJ3L8IV,476,50009098669901,Liba,FC8NBAJBT,ラー麺二郎金沢店,10,10,10,10,10,10,10,10,10,10
FYCBDQWGV,477,49973752512185,コトブキ,AXG81GPMP,蓮ノ空マタギ部,3,10,10,10,10,10,10,10,10,10
FZMYZZPRK,478,49947272952136,彩花,EYN9H9N16,蓮星学園,4,10,10,10,10,10,10,10,10,10
KB5PKC03D,479,49869593915486,プレイメーカー,7U20138DB,LGP,10,10,10,10,10,10,10,10,10,10
D8MCKLGHY,480,49810591187180,じゃからか,M5LHG6R4T,乙宗動物園,0,10,10,10,10,10,10,10,10,10
7F72YZWZM,481,49778671582383,K-GO,W3YKKRWHG,ルリと愉快な一家,13,10,10,10,10,10,10,10,10,10
92BAX6L8R,482,49752360071442,なかさん,EYN9H9N16,蓮星学園,7,10,10,10,10,10,10,10,10,10
XH8YBK7X1,483,49740627490264,アイマスP,25PMPEMG7,星见制作,4,10,9,10,9,10,8,9,10,8
RBD738713,484,49653178773556,エル,M5LHG6R4T,乙宗動物園,3,9,10,9,8,10,9,8,9,9
542A8BY8D,485,49636463328608,よしこぽけ,V6DV6KETG,梢好き好きクラブ,0,10,10,10,10,10,8,8,10,7
MP0KVW4HW,486,49523837098790,みみ,25PMPEMG7,星见制作,1,10,10,10,10,10,10,10,10,10
A24H959V1,487,49440193788342,やまう,7R8NKPAB1,花帆推し倶楽部,2,10,10,10,10,10,10,10,10,10
TC29EK6TA,488,49254393522488,えくれあ,FVJFA973A,蓮ノ空愛好会,1,10,10,10,10,10,10,10,10,10
1P6AUGHX2,489,49232869231181,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,2,10,10,10,10,10,10,10,10,10
ODYS8N8GB,490,49099063600292,でこぽん,D5A2EEG7F,わたくしは大丈部,7,10,10,10,10,10,10,10,10,10
Y0VJYM1EX,491,49006195064106,大根おろし,AG9PKMMC3,ぱかぱか同好会,3,10,9,10,9,9,8,9,8,9
ZCRF41KQU,492,48974255081659,SiULY,73CBYJYB0,"oNM,",3,10,10,10,10,10,10,10,10,10
AMV02DEFM,493,48869658294762,TX,FK5MUK0ET,くる♡すきクラブ,5,10,10,10,10,10,10,10,10,10
FPUMD8XCP,494,48799325127464,Atsushi,KULVP7FDR,アニマル分室,3,10,10,10,10,9,9,10,10,9
EFRYPXCJ6,495,48787856001403,はる,JDAG79TG7,百合ノ空観察部,5,10,10,10,10,10,10,10,10,10
UMVKT7BBJ,496,48735262334951,ゆ,RWARTHA1M,乙宗梢大好き部,4,10,10,10,10,10,10,10,10,10
XL4KR3J0W,497,48723451451657,あつ,0TKFF5EG3,サークル名募集中,2,10,10,10,10,10,10,10,10,10
G9KZQ5RPT,498,48670206848237,あずまき,CTW8DKV5P,まったり,1,10,10,10,10,10,9,8,10,9
FV1BRF9X0,499,48585492776909,あべこーorz,8M6UDX260,ぽけもん好き,12,10,10,10,10,10,10,10,10,10
MX4E268DJ,500,48561611904279,もじゃらんど,48BTAPMBG,蓮ノ空魔術部,4,10,10,10,10,10,10,10,10,10
QZCRZT8AR,501,48537849686013,輝く流星,J7N4W6Y1K,こずミックラブ♡,2,10,10,10,10,10,10,10,9,10
UYWXG3CKZ,502,48470076770517,はすた,GXR6C85BT,花帆ちゃん親衛隊,8,10,10,10,10,10,10,10,10,10
WHNM1AT9N,503,48293482251129,チャッピー,W3YKKRWHG,ルリと愉快な一家,3,10,10,10,10,10,10,10,10,10
GAABA46XU,504,48276215473457,ぴ,CV62FGL1U,花咲かせ隊,0,10,10,10,10,10,10,10,10,10
GGFPWA50K,505,48244997384213,ゆ～仮,9YG7C0VM7,綴理と無言で昼寝,5,10,10,10,10,10,10,10,10,10
GCX1WCK13,506,48211212869887,りんぴー,FC8NBAJBT,ラー麺二郎金沢店,4,10,10,10,10,10,10,10,10,10
NG3YLD3WC,507,48189696293556,たそーら,73CBYJYB0,"oNM,",4,10,10,10,10,10,10,10,10,10
ECAEK0TJX,508,48181580419908,アカツキ,49AMYCXCD,ルドベキア,8,10,10,10,10,10,10,10,10,10
KH8WDYG0W,509,48138829505664,リオ,25PMPEMG7,星见制作,4,10,10,10,10,10,10,10,10,10
KQU0HGLOS,510,48015657364962,TKG,VW65MCVF8,スリスリーズ,6,10,10,10,10,10,10,10,10,10
R1AFUW6D0,511,47961715640879,いまもん,0TKFF5EG3,サークル名募集中,12,10,10,10,10,10,10,10,10,10
L0HOC7EEE,512,47945321433306,名もなき小市民,YE7CX8RNP,能京カバディ部,4,10,10,10,10,10,10,10,10,10
8E10AX3J2,513,47870698511013,CAPM,79C17CHA2,蓮ノ空出張部,3,10,10,10,10,10,10,10,10,10
YFH6GDLTK,514,47862066824535,めぐ島へようこそ,KT4C59NXG,めぐ島,0,10,10,10,10,10,10,10,10,10
KN3FIHXL7,515,47859437865563,トミィ,RFYKY8DCD,LA.LA.LA,6,10,10,10,10,10,10,10,10,10
YIGSDJFDL,516,47829872015698,あっきー,YCTM6RYDP,金沢おでん同好会,6,10,10,10,10,10,10,10,10,10
C1Y7XAVVD,517,47783893728729,豚こま　レシピ,0TKFF5EG3,サークル名募集中,7,10,10,10,10,10,10,10,10,10
RJ2BHFJLT,518,47751486439037,らんぴ,11XTEEEJT,リンクラ料理部,4,10,10,10,10,10,10,10,10,10
0Y3QCF38L,519,47640325200109,小泉くろ,M5LHG6R4T,乙宗動物園,6,10,10,10,10,10,10,10,10,10
V4BF6FLLT,520,47578936288617,あめたま,2K5AM4RV0,とろぺりです,4,10,10,10,10,10,8,9,10,9
4NF07ZA7K,521,47537622708642,ゆーさく,VW65MCVF8,スリスリーズ,14,10,10,10,10,10,10,10,10,10
9L8A47NPK,522,47481042726101,大坪あなご,FG5VFFNRK,蓮ノ空おじさん,5,10,10,10,10,10,10,10,10,10
GUUN5GB0W,523,47395439183558,むうげ,BKUHCT7WF,蓮女お嬢様部,1,10,8,10,8,8,7,7,8,10
L6CZJ4VSZ,524,47370789733510,Char,7XH3K4GBT,LLP,12,9,9,10,10,9,9,8,8,9
6F9LWDMNT,525,47359286373192,ASH,LHXNEF3D5,まるまるサークル,0,9,9,10,9,9,9,9,9,9
A2AFNK3F0,526,47334714594286,やっしゅん,W3YKKRWHG,ルリと愉快な一家,8,10,10,10,10,10,10,10,10,10
7DWBCEDH5,527,47331779292488,無責任,HBUK6F7CC,乙宗梢なりきり部,12,10,10,10,10,10,10,10,10,10
ERMMD0NND,528,47315496159198,ふぐ,49AMYCXCD,ルドベキア,7,10,10,10,10,10,10,10,10,10
J63BU63IU,529,47282325821563,イクコウ,M5LHG6R4T,乙宗動物園,14,10,10,10,10,10,10,10,10,10
BCZN6OFG9,530,47282313352716,あすまぺ,Y6JNPC60C,綴理メイト,7,10,10,10,10,10,10,10,10,10
CHLCVOL10,531,47210126618011,れあす,PBRDPWEY1,村村会,0,9,8,9,10,8,7,8,8,8
ABXP5M67E,532,47199588787427,えいと,B5V2LNN43,WMW,8,10,10,10,10,10,10,10,10,10
DRATWA3PW,533,47149535563687,キュノラ,CX967RTGY,おんゆあさーくる,11,10,10,10,10,10,10,10,10,10
FYG0EH5AJ,534,47148624873643,R’s八重歯,W26TRPM1R,めぐ党藤島派,14,10,10,10,10,10,10,10,10,10
8XGER9Q5Y,535,47123962643467,ひろ,11XTEEEJT,リンクラ料理部,8,10,10,10,10,10,10,10,10,10
V0ZZGADWZ,536,47108041632810,でち,5W8RPRVUA,ド！ド！泥！,3,10,10,10,10,10,10,10,10,10
2UCZTQIV2,537,47045947991344,E5,EYN9H9N16,蓮星学園,4,10,10,10,10,10,10,10,10,10
XDYHQD918,538,46972447008149,いか,8P39YRA1L,慈と愉快な仲間達,3,10,10,10,10,10,10,10,10,10
G8M0NAAWE,539,46945996145476,かのひと,H0DV3JJGA,かほさやてぇてぇ,2,10,10,10,10,10,10,10,10,10
PQHU8G8OV,540,46943442435864,ミナミ,FVJFA973A,蓮ノ空愛好会,6,10,10,10,10,10,10,10,10,10
H827FHG5T,541,46904280621599,つな,FC8NBAJBT,ラー麺二郎金沢店,5,10,10,10,10,10,10,10,10,10
MY2P7YB3V,542,46803502043377,saku,W3YKKRWHG,ルリと愉快な一家,6,10,10,10,10,10,10,10,10,10
KJWYM5BGB,543,46694197828553,りーか,N1JM7M3YC,丘側,4,10,10,10,10,10,10,10,10,10
PI43ZYSVG,544,46692367243765,侑@蒼穹の彼方,GVT61ATX0,なのだけれど,0,10,10,10,10,10,10,10,10,10
R3YC2XYYZ,545,46682213911208,秋,GPKTRBCTT,騎空団蓮ノ空支部,2,10,10,10,10,10,10,10,10,10
B0KUNBVED,546,46652331038188,みっくん,R1RM3X0WV,後方腕組みオタク,4,10,10,10,10,10,10,10,10,10
KUX508348,547,46643900520903,すくたれもの,79C17CHA2,蓮ノ空出張部,4,8,10,10,7,8,6,6,10,10
JKRUFH2CH,548,46538330826656,双方,FH7G62PKW,月火水木金土日,5,7,9,9,8,9,8,6,8,6
LV8A14V4F,549,46482417856998,ゼンマイ,CTW8DKV5P,まったり,9,10,10,10,10,10,10,10,10,10
1A89S5KW0,550,46471855000691,流布,11FB0EDDT,スクステ同好会,6,10,10,10,10,10,10,10,10,10
TD1VKW41K,551,46462461676146,ねぷ,V6DV6KETG,梢好き好きクラブ,2,10,10,10,10,10,10,10,10,10
XGOPXK6EF,552,46380544482924,ヲタン,49AMYCXCD,ルドベキア,3,10,10,10,10,9,10,9,10,10
2OCVD96VE,553,46369669668992,おじょう,4XRHRYDW4,無言でエンジョイ,6,10,10,10,10,10,10,10,10,10
X7RPCH2CD,554,46365856510323,アレックス,0TKFF5EG3,サークル名募集中,3,10,10,10,10,10,10,10,10,8
85NX5JDGB,555,46304908254655,いろはす,79C17CHA2,蓮ノ空出張部,10,10,10,10,10,10,10,10,10,10
9KW789LG7,556,46252956417237,しずおぢ,1BME38BCD,さすさやクラブ,5,10,10,10,10,10,10,10,10,10
ZA8HHDJM4,557,46219501042632,中川夏紀,B2KV0EVPD,蓮ちゅきクラブ,13,10,10,10,10,10,10,10,10,10
19A9MUCBD,558,46173934507975,らゆ,V6DV6KETG,梢好き好きクラブ,12,10,10,10,10,10,10,10,10,10
96LVLF86T,559,46167712943508,リョウ,2ULM366U6,毎日がエブリデイ,6,10,10,10,10,10,10,10,10,10
1N4WI9PL2,560,46087137868154,6号,11XTEEEJT,リンクラ料理部,6,10,10,10,10,10,10,10,10,10
ZX04ZZ2IW,561,46070868519156,きく,YCTM6RYDP,金沢おでん同好会,7,10,10,10,10,10,10,10,10,10
DEVDG82YE,562,46046759892622,ジョーくんケツバ,N0EXH1CM1,ぱちぱち徒町,2,10,10,10,10,10,10,10,10,10
WLUXAH66F,563,45931100492505,りじ,V4A5MP41E,徒町チャレンジ！,2,10,10,10,10,10,7,8,10,7
858VFPHL6,564,45893452473954,キラ,J8HXTJ8TB,流し素麺同好会,4,10,10,10,10,10,10,10,10,10
CW1FRNLB8,565,45882452933748,kazu,B5V2LNN43,WMW,2,10,10,10,10,10,10,10,10,10
V8AFKEXP8,566,45812500177722,幻,R181MKNX1,みらくらは人生！,0,10,10,10,10,10,10,10,10,10
U9WAMY512,567,45777006691156,やこ,PBRDPWEY1,村村会,2,10,10,10,10,10,9,9,10,9
0J17YMF4A,568,45702522402229,あるるかん,9GDHWXGVG,ルリと花咲く毎日,5,10,10,10,10,10,10,10,10,10
AK6AYMM19,569,45660698501490,ごろよん,PBRDPWEY1,村村会,9,9,10,10,9,9,10,9,9,10
JW6QPV8JC,570,45655106479984,あるそーやん,90U18712V,大野お台場公園,8,10,10,10,10,10,10,10,10,10
NWW7GA7JI,571,45645101099962,Zephyr/虎,48BTAPMBG,蓮ノ空魔術部,11,9,9,9,9,9,6,7,8,7
48C2DLNJY,572,45612111441463,鬼ヘッド,D5A2EEG7F,わたくしは大丈部,13,10,10,10,10,10,10,10,10,10
ZR84BMV8Z,573,45541463193317,アヒル太郎,RWARTHA1M,乙宗梢大好き部,1,10,10,10,10,10,10,10,10,10
KJ69D4PA4,574,45458572584787,ぱん,G59NGM0XA,シュリーレン,4,10,10,10,10,10,10,10,10,10
7H3AJT3DL,575,45402534445693,まろん,CX967RTGY,おんゆあさーくる,5,10,10,10,10,10,8,7,10,6
1T04PFEX5,576,45377597850720,がちはむすたー,X7C21B7H7,泥,7,10,10,10,10,10,10,10,10,10
HY34E4YKX,577,45376364919164,風,7R8NKPAB1,花帆推し倶楽部,8,6,10,7,9,9,10,6,9,6
LX2J0YDAZ,578,45336515391826,Judy,GMEF2K8DL,花咲く泥も好き²,7,10,10,10,10,10,10,10,10,10
KYH3BUB2R,579,45307872117078,青緑色,NG47YWRR1,繚乱！蓮ノ空,12,10,10,10,10,10,10,10,10,10
LWPHMPLJH,580,45213147195154,日向 みのり,KW0RM1LEP,はすっこくらぶ,8,10,10,10,10,10,10,10,10,10
0XN7DUJUU,581,45207793393587,ながいくん,RFYKY8DCD,LA.LA.LA,4,10,10,10,9,10,10,9,10,9
A5PDNTPN2,582,45156571230761,ゴツゴツのアハン,GG56G6WKD,FF43企鵝冰屋,2,10,10,10,10,10,10,8,10,8
VTNY8S6TV,583,45142142910757,cocoa,F8MLHU2NV,乙宗梢様､､､,5,9,10,10,9,10,9,10,10,8
W3RBWWDYM,584,45112646247304,nano,VW65MCVF8,スリスリーズ,3,10,10,10,10,10,10,10,10,10
C3E5301MV,585,45104700119416,Peer,D7H8MN2U4,LLD,0,9,10,10,10,9,7,7,9,7
T1RC9W5XT,586,45089311005493,花梢,V6DV6KETG,梢好き好きクラブ,12,7,10,8,6,10,10,7,7,6
C7514GVOI,587,45081987739514,iopiy,RFYKY8DCD,LA.LA.LA,11,10,10,10,10,10,10,10,10,10
T09VDOIFQ,588,45005540406523,ぼぬ,998H940YN,お嬢様筋トレ部,13,10,10,10,10,10,10,10,10,10
RSOOU0EWR,589,44991238962204,エスエフ,998H940YN,お嬢様筋トレ部,4,10,10,10,10,10,9,8,9,9
G35B741AK,590,44949767249905,矢澤,HBK6KCRPP,無言でおけ,0,10,10,10,10,10,10,10,10,10
1H1KKK4WJ,591,44947434104186,ぺるりん,6XX7GBM0K,ぷちぐる同好会,3,10,10,10,10,10,9,8,10,8
3TT85FWF7,592,44937782507155,のぞは,WFPA7YJE1,蓮ノ空文芸部,0,10,10,10,10,10,10,10,10,10
VE60S6VJV,593,44935155517069,ㅇㅇ(39.7),11FB0EDDT,スクステ同好会,5,10,10,10,10,10,10,10,10,10
M6J593C9W,594,44912418705869,うらかつ,494DMR1RJ,蓮ノ空推し活部,9,10,10,10,10,10,10,10,10,10
YZTKEETUC,595,44884815640028,イブ,005CDHF0W,Catlike,2,10,10,10,10,10,9,7,10,9
LYYGRG8W4,596,44871973339334,りぞん,PBRDPWEY1,村村会,2,10,10,10,10,10,9,9,10,9
7HUTLH24X,597,44864392504013,からすみ,07JW71HWG,良いチケで観よう,12,10,10,10,10,10,10,10,10,10
V3HW6H9CB,598,44814765463764,うま,0UT59MJ8U,かほすこ同好会,4,10,10,10,10,10,10,10,10,10
ME2W2BCWH,599,44785435185932,まっきー,2NY9H8BR9,乙宗紅茶館,7,10,10,10,10,10,10,10,10,10
ZCN6JNO6H,600,44773612350114,Celica,11FB0EDDT,スクステ同好会,4,9,10,10,10,10,10,10,9,10
PJYEBRURT,601,44723719494098,しょーじ,CTW8DKV5P,まったり,4,10,10,10,10,10,10,10,10,10
O8A9ZD5IG,602,44672697467928,堅揚げポテト,YCTM6RYDP,金沢おでん同好会,12,10,10,10,10,10,10,10,10,10
W5XCH27LY,603,44672596964521,クロ,D5A2EEG7F,わたくしは大丈部,0,10,10,10,10,10,10,10,10,10
1A279T9WC,604,44573029896856,ねば,3BDTCERX6,打ち返した流れ星,4,10,10,10,10,10,10,10,10,10
AEXWSLMBY,605,44549687191219,じゃが,M67ACEP3M,オーバーブースト,5,10,10,10,10,10,10,10,10,10
MVT7K6KDL,606,44541497722978,一ノ瀬リリ,FH7G62PKW,月火水木金土日,9,10,10,10,10,10,10,10,10,10
HXWTWPHDX,607,44533381614773,みこ,25PMPEMG7,星见制作,2,10,10,10,10,10,10,10,10,10
HV0CBWWHY,608,44523087786490,たまごやき,HBUK6F7CC,乙宗梢なりきり部,5,10,10,10,10,10,9,8,10,9
GHRKDWYUH,609,44518787586790,すわぼた,JTX1G19BP,さやかほ癒し会,4,10,10,10,10,10,10,10,10,10
969Y977WP,610,44456219067512,k1みかん,2K5AM4RV0,とろぺりです,3,10,10,10,10,10,10,10,10,10
WT4NZ287K,611,44454138938971,はなたば,KXU941RFJ,私を祝えー！,4,10,10,10,10,10,9,9,10,9
DCU9XHY3U,612,44426175064928,ワンリキー,YE7CX8RNP,能京カバディ部,3,10,10,10,10,10,10,10,10,10
UDU1FKMJZ,613,44394874855665,川,YDYH4VRRP,レンクウ,8,10,10,10,10,10,10,10,10,10
G2TP9RT8M,614,44376156967593,わた,F2CFWVMY9,藤島め組,7,10,10,10,10,10,10,10,10,10
7H13P2EPG,615,44285572650932,せとか,946GHDWF2,まったりハスら～,6,10,10,10,10,10,10,10,10,10
39T0J8544,616,44156819470357,雪利,79C17CHA2,蓮ノ空出張部,2,10,10,10,10,10,10,10,10,10
2AUU5PNBB,617,44113149702721,masaya,PBRDPWEY1,村村会,1,10,10,10,10,10,10,10,10,10
Y9VUZJIT2,618,44112777542438,とっし,X7C21B7H7,泥,2,10,10,10,10,10,10,10,10,10
YS54DOFNV,619,44082656277673,ぬこぬこ,B5V2LNN43,WMW,11,10,10,10,10,10,10,10,10,10
D47ZTCSNE,620,43967166415094,与謝野ユキオ,HBUK6F7CC,乙宗梢なりきり部,0,10,10,10,10,10,9,9,10,9
TEH21JJRV,621,43850525073043,トキ,GXR6C85BT,花帆ちゃん親衛隊,12,8,9,9,10,7,10,7,10,9
56DXP4XGM,622,43820698774643,aki_,0UT59MJ8U,かほすこ同好会,4,10,10,10,10,10,10,10,10,10
HRGE6XY4D,623,43817277357823,おかだ,6XX7GBM0K,ぷちぐる同好会,1,10,10,10,10,10,10,10,10,10
UI5ZNYZLE,624,43814976900641,勝勝,FTY0R8KPH,泥の皆様,3,10,10,10,10,10,10,10,10,10
16J4RMFUM,625,43566975113293,めぐります,MUXWTW1GV,蓮の空見守り隊,0,10,10,10,10,10,10,10,10,10
CW1IJ4VQU,626,43527558727707,ALOMA,X34LWGL6R,サークル2,2,10,10,10,10,10,9,8,10,8
DXN1X5JYF,627,43515180017989,ここのん,W26TRPM1R,めぐ党藤島派,3,10,10,10,10,10,10,10,10,10
GNT04XPFX,628,43496143275424,ありま,FC8NBAJBT,ラー麺二郎金沢店,4,10,10,10,10,10,10,10,10,10
M13CTUF6N,629,43427599407150,ニール,49AMYCXCD,ルドベキア,13,10,10,10,10,10,10,10,10,10
72CKW0EAA,630,43397094868481,にっぴー,PBRDPWEY1,村村会,1,10,10,10,10,10,10,10,10,10
EVJGZ1771,631,43347555120889,まっつぁん,K8C99H42D,ルリと喜ド！愛楽,3,8,9,8,9,8,6,5,9,5
6U65XRUYI,632,43346020386095,ねこ,MVMP6NNXD,空き時間らくがき,7,10,10,10,10,10,10,10,10,10
22YY2M6K0,633,43332875165487,らもーる,6H800PBV7,新鮮館,1,10,10,10,10,10,10,10,10,10
VNF3FHCBR,634,43243200841785,グリード,8R49BTWW6,蓮女お嬢様クラブ,0,10,10,10,10,10,10,10,10,10
CPT5ULJL5,635,43231925930198,シュウ,FVJFA973A,蓮ノ空愛好会,3,10,10,10,10,10,10,10,10,10
71Z6P5FC1,636,43171440459695,すつ,YCTM6RYDP,金沢おでん同好会,4,10,10,10,10,10,10,10,10,10
LH75E5TGT,637,43148199446511,ぷろりん,0UT59MJ8U,かほすこ同好会,6,10,10,10,10,10,9,9,9,8
OKGTPXFZ3,638,43103243647747,くのｗ,RFYKY8DCD,LA.LA.LA,3,9,10,8,8,9,7,7,10,7
C930RLR4W,639,43090486951515,yunoji,BH244Y5H0,休暇建設協会,5,10,10,10,10,10,10,10,10,10
HUREN9CYS,640,43086661395332,千剣の玉冠,KND3T7056,ぽかぽかモガの村,2,10,10,10,10,10,10,10,10,10
7CCT3RP0T,641,43024894399754,がお,N1DJVPGP8,いつでも咲けるよ,8,10,10,10,10,10,10,10,10,10
T04LMQKYW,642,43022540058752,がぬ,1BME38BCD,さすさやクラブ,14,9,10,9,10,10,9,8,10,9
4U8JF7WBG,643,42946848492213,ズミさん,2KJ2UEC3P,釜山でも爆発,9,10,10,10,10,10,10,10,10,10
3YBA858WE,644,42943071476280,とやを,N0EXH1CM1,ぱちぱち徒町,4,10,10,10,10,10,10,10,10,10
FB415YHRG,645,42917191081567,ゆさまこと,V26546K3D,乙宗気合筋肉,0,9,10,10,10,10,8,8,9,7
MNWAHFJ94,646,42879160704572,もとこ。,KW0RM1LEP,はすっこくらぶ,7,10,10,10,10,10,10,10,10,10
71CYB5LAJ,647,42854137720280,梓弓,D5A2EEG7F,わたくしは大丈部,4,10,10,10,10,10,10,10,10,10
ISK5MIR6S,648,42853493115706,みぃ,R181MKNX1,みらくらは人生！,3,9,10,9,9,10,10,9,9,9
YJ6XMPJT5,649,42841428410211,れる,UYCT3Y4JK,蓮っ子,2,10,10,10,10,10,10,10,10,10
T8IMQLFKA,650,42816397387023,Alkaid,FH7G62PKW,月火水木金土日,5,9,10,10,10,10,8,8,9,8
MAAQ0VBA5,651,42789268079816,モル,79C17CHA2,蓮ノ空出張部,4,10,10,10,10,10,10,10,10,10
YHEGTG118,652,42770986854777,テンカ,K2L5DCVNR,REAL,0,10,10,10,10,10,8,8,10,8
RK1U34LGB,653,42740067006052,亀タンク,JDAG79TG7,百合ノ空観察部,2,10,10,10,10,10,10,10,10,10
Y9DYX1NH0,654,42693164208748,よも,7R8NKPAB1,花帆推し倶楽部,0,10,10,10,10,10,10,10,10,10
455CW4684,655,42629321621899,キングカズキ,W3YKKRWHG,ルリと愉快な一家,6,10,10,10,10,10,9,8,10,8
VTF13V6H8,656,42608921277658,ゆう,V4A5MP41E,徒町チャレンジ！,2,10,10,10,10,10,10,10,10,10
FUURA79AK,657,42590963427843,うっちー,G59NGM0XA,シュリーレン,3,10,10,10,10,10,10,10,10,10
LNTJFQNJ4,658,42575818749552,雪人,V6DV6KETG,梢好き好きクラブ,3,10,10,10,10,10,8,7,10,7
UGBWH9T71,659,42530334457236,六波羅しろな,25PMPEMG7,星见制作,0,10,10,10,10,10,10,10,10,10
F5W4O51H7,660,42526649380071,あねもねちゃん,49AMYCXCD,ルドベキア,9,10,10,10,10,10,10,10,10,10
L10RA8434,661,42521852818458,なこちぃ,K4TAHF9YA,はすっこ準備室,1,10,10,10,10,10,10,10,10,10
XX2YW3264,662,42407102013669,あるて,RWARTHA1M,乙宗梢大好き部,7,10,10,10,10,10,10,10,10,10
2KWBH4L96,663,42296226899903,ぽけ,KXU941RFJ,私を祝えー！,7,10,10,10,10,10,10,10,10,10
CK3Z00ZOB,664,42281043005262,vfk-yama,YD2XWWFA4,蓮好き好きクラブ,4,10,10,10,10,10,10,10,10,10
K3MLW8XJE,665,42271130875939,あましょく,N1DJVPGP8,いつでも咲けるよ,1,10,10,10,10,10,10,10,10,10
8B1WWT6YA,666,42237932927421,まじまんじ,BH9YH1YL5,ラブライバーの森,1,10,10,10,10,10,10,10,10,10
WH6L0E1FH,667,42225916013627,えでおじ@こにゃ,0TKFF5EG3,サークル名募集中,2,10,10,10,10,10,10,10,10,10
47E9NM0MC,668,42213078470030,バルト,F8MLHU2NV,乙宗梢様､､､,4,10,10,10,10,10,10,10,10,10
UGY5TTF7X,669,42136242262699,ふー,CX967RTGY,おんゆあさーくる,2,10,10,10,10,10,10,10,10,10
THT84VUB7,670,42123503890161,オム,8M6UDX260,ぽけもん好き,3,10,10,10,10,10,10,9,10,10
EUGC8KAFF,671,42108744594576,クロト,51CF1LTGY,ラ研連合,1,10,10,10,10,10,8,8,8,8
F81U86M87,672,42083569996922,八神はやて,H6JWBBGCG,蓮天・乙宗一心流,2,10,10,10,10,10,8,9,10,8
QN80AZ200,673,42064244863769,(´・ω・｀),B5V2LNN43,WMW,4,10,10,10,10,10,10,10,10,10
63GWN43GA,674,42046414069030,アモモンガ,WAT20PN3Y,こな党,5,10,10,8,10,10,7,7,9,7
5Z53SYIYH,675,42046007961223,Shio,11FB0EDDT,スクステ同好会,5,8,10,9,10,9,7,7,8,8
OJ8LRLQKO,676,42012357450442,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,9,10,10,10,10,10,10,10,10,10
IUC2M7CPB,677,41972854182659,スニャイパー,0UT59MJ8U,かほすこ同好会,3,10,10,10,10,10,10,10,10,10
EP2VVR3PB,678,41955593238391,いも,1DU9LCND7,蓮ノ空すこやか部,4,10,10,10,10,10,9,10,10,9
06K5U684T,679,41929184619219,らぎあくるしゅ,KND3T7056,ぽかぽかモガの村,6,10,10,10,10,10,10,10,10,10
L7JJ2A0Y8,680,41891609190643,たっつん,KXU941RFJ,私を祝えー！,5,10,10,10,10,10,10,10,10,10
STYD2YWWM,681,41887956198088,ごば,11FB0EDDT,スクステ同好会,11,9,9,9,10,10,8,9,10,9
17UYW4NFL,682,41844306850435,まえだようすけ,B5V2LNN43,WMW,8,10,10,10,10,10,10,10,10,10
5388KLM1M,683,41814591262471,ゲソ,25PMPEMG7,星见制作,0,10,10,9,9,9,7,8,10,7
WP2XGUKDR,684,41800190367070,はむはむ,B5V2LNN43,WMW,1,10,10,10,10,10,9,10,10,10
MVPXJHBPH,685,41686966376132,迦弥,YCTM6RYDP,金沢おでん同好会,9,9,10,10,10,10,10,8,9,8
7NCQUAL3N,686,41667197618997,ドン太,JTX1G19BP,さやかほ癒し会,3,10,10,10,10,10,10,10,10,10
69BBOVP3H,687,41656794547627,藤島慈の赤ちゃん,YE7CX8RNP,能京カバディ部,2,10,10,10,10,10,9,9,10,9
P34EPD352,688,41654956165988,ゆー,9JTF508LB,スクスタ亡霊部,8,10,10,10,10,10,10,10,10,10
J6B943VP6,689,41652208460513,まぁ,UYCT3Y4JK,蓮っ子,2,10,10,10,10,10,10,10,10,10
20YXRIO59,690,41631607220350,イカ公,6045Y2RW7,ポチっと！蓮ノ空,2,9,10,10,10,9,7,7,9,7
E660BE5X1,691,41624078681266,ロコモコ丼,494DMR1RJ,蓮ノ空推し活部,8,10,10,10,10,10,10,10,10,10
L2WFYHDCX,692,41598279090107,khani,0TKFF5EG3,サークル名募集中,1,10,10,10,10,10,10,10,10,10
E414UTOTC,693,41577035959959,コッシー,DKNHY5HH6,なす料理研究会,3,10,10,10,10,10,10,8,10,8
E1FUAMAEG,694,41542828464489,紫炎,9JTF508LB,スクスタ亡霊部,6,10,10,10,10,10,10,10,10,10
80GPLPYF5,695,41516927657292,お米大使,2A69E25N6,ゆめみづほ,9,10,10,10,10,10,10,10,10,10
9BRVF2KFM,696,41483757408492,まっち,4FXPC55PY,PPIHクラブ,0,10,10,10,10,10,10,10,10,10
BTPB6DXYH,697,41475548293103,みやび,CX967RTGY,おんゆあさーくる,0,9,9,10,10,10,9,9,10,8
EEOUGZ125,698,41459250226762,黎,6H800PBV7,新鮮館,3,10,10,10,10,10,10,10,10,10
OR2FS00BH,699,41377626700544,あぼます,494DMR1RJ,蓮ノ空推し活部,7,10,10,10,10,10,10,10,10,10
I487A8G0C,700,41345489814329,わいえす,B5V2LNN43,WMW,2,10,10,10,10,10,10,10,10,10
MGO4M6TKM,701,41325584793474,ユノ,RHU8M5VUL,幼馴染同好会,1,10,10,10,10,10,10,10,10,10
LA25WU4LR,702,41308632480244,ジマリン,L3NN1RWMY,アポロベイ海賊団,5,10,10,10,10,10,10,10,10,10
