player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK , 结算前音游分数 , 结算前音游 rank ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
7BDWE6NJD,ふかちん,M6UPWJ6DU,蓮結ぶ虹と星の音,10,1479,19988800," 1,871,734,761,008 ", 946 ," 2,522,985,198,815 ", 655 ," 703,653,960,980 "," 1,185 ", - , - ,10,10,10,10,10,10,10,10,80
XJGU1LX69,ヨモギ,MTBP3B4GM,ふらわーすきすき,2,1480,19977300," 1,939,509,729,823 ", 896 ," 2,082,129,856,416 ", 901 ," 771,227,848,397 "," 1,049 ", - , - ,10,9,10,10,10,9,9,10,77
G6FMPJYHT,ふらじーる,FTY0R8KPH,泥の皆様,15,1481,19974000," 979,843,500,215 "," 1,910 "," 1,179,581,059,470 "," 1,790 "," 468,529,798,843 "," 1,851 "," 2,006,291,452 ", 796 ,9,8,8,10,9,6,7,9,66
810ME3RPP,チゃうチゅーる,G59NGM0XA,シュリーレン,17,1482,19969600," 391,530,157,594 "," 3,777 "," 461,919,069,249 "," 3,754 "," 285,203,587,038 "," 2,794 "," 2,110,021,857 ", 754 ,8,7,4,9,9,4,6,10,57
2WK85ZVSD,ゆゆき,1BME38BCD,さすさやクラブ,14,1483,19963395," 1,278,328,718,361 "," 1,466 "," 1,004,060,343,874 "," 2,090 "," 492,883,873,099 "," 1,778 "," 1,547,371,035 ", 998 ,8,7,8,10,10,7,10,10,70
HRGE6XY4D,おかだ,6XX7GBM0K,ぷちぐる同好会,5,1484,19961300," 1,923,384,814,273 ", 906 ," 2,027,536,371,203 ", 939 ," 893,295,942,835 ", 805 , - , - ,9,9,9,10,10,9,9,10,75
OLZWE0YRK,アスカ,YD2XWWFA4,蓮好き好きクラブ,15,1485,19922200," 1,972,256,302,821 ", 878 ," 2,054,892,325,976 ", 918 ," 1,094,481,338,627 ", 516 , - , - ,8,6,10,10,10,10,7,9,70
2ORXMSDJC,Neamior,919XF8V2V,蓮之空大三腳,13,1486,19911810," 1,002,667,913,850 "," 1,864 "," 1,067,272,297,700 "," 1,968 "," 409,238,470,961 "," 2,098 "," 1,363,023,486 "," 1,107 ",8,6,10,7,7,5,5,7,55
0E2MAAX4U,てて,JA2C658FW,さや綴理の村人,15,1487,19910800," 2,006,938,035,118 ", 855 ," 2,023,036,727,003 ", 944 ," 616,098,228,730 "," 1,402 ", - , - ,9,8,10,10,9,7,9,9,71
N1NX17NP1,toshi,V7768X8AC,せーので！,5,1488,19907000," 1,952,548,838,142 ", 884 ," 2,016,952,820,323 ", 948 ," 873,903,496,675 ", 841 ," 111,219,103 "," 2,896 ",7,7,8,10,10,6,9,10,67
VWZ7PP7PZ,さつき,2ULM366U6,毎日がエブリデイ,15,1489,19902760," 1,632,617,868,900 "," 1,116 "," 2,269,333,037,283 ", 798 ," 948,734,061,713 ", 720 , - , - ,10,10,9,10,10,4,8,10,71
6A00GCUKJ,マッキー,C68491XHB,みらくらぽーく！,4,1490,19893000," 331,632,025,023 "," 4,047 "," 511,775,768,390 "," 3,559 "," 151,015,916,079 "," 4,037 "," 1,489,124,942 "," 1,038 ",7,8,9,10,5,3,7,8,57
CIG88XHJP,日向（ひなた）,5C2EVBBC1,まったり蓮ノ空,12,1490,19893000," 295,863,405,014 "," 4,220 "," 349,509,877,488 "," 4,265 "," 120,789,810,968 "," 4,382 "," 1,623,097,480 ", 957 ,7,8,9,7,8,1,6,8,54
6U2JJUC0X,ホムラ,2NY9H8BR9,乙宗紅茶館,9,1492,19882300," 2,032,546,511,476 ", 834 ," 1,939,353,110,504 "," 1,007 "," 978,116,637,986 ", 676 ," 30,627,276 "," 4,475 ",9,8,8,10,10,9,8,10,72
P2H2N6CGD,ごぼー球菌,,,0,1493,19880859, - , - , - , - , - , - , - , - ,5,5,4,7,5,5,3,6,40
8AC2HIXUM,チカモン,V26546K3D,乙宗気合筋肉,12,1494,19880000," 2,198,293,078,297 ", 748 ," 2,284,126,282,748 ", 783 ," 821,349,447,780 ", 943 , - , - ,8,10,10,10,9,7,9,10,73
3BF443EPB,けいたーん,,,1,1495,19876410, - , - , - , - , - , - ," 1,624,334,016 ", 956 ,7,5,8,8,8,4,7,8,55
UYCB7B92H,キャベツ,KT4C59NXG,めぐ島,17,1496,19875000," 37,951,303,008 "," 6,535 "," 172,347,191,681 "," 5,291 "," 10,532,130,277 "," 6,459 "," 3,500,528,155 ", 434 ,10,10,10,10,10,10,10,10,80
JW37MK191,ぽぽろん,J8HXTJ8TB,流し素麺同好会,9,1497,19873800," 2,017,528,556,088 ", 843 ," 2,071,727,074,154 ", 910 ," 812,042,680,209 ", 958 , - , - ,10,10,10,10,10,10,10,10,80
01U2Y0TAE,しんにゃん,407VAU0TT,ログボ勢の集い,0,1498,19869600," 53,920,528 "," 9,799 "," 35,469,987 "," 10,007 "," 8,478,922 "," 9,833 "," 2,110,836,601 ", 753 ,10,6,7,7,4,3,8,8,53
LWGJKRKLB,Jun.,N0EXH1CM1,ぱちぱち徒町,0,1498,19869600, - , - , - , - , - , - ," 2,259,198,690 ", 700 ,9,9,7,9,9,10,8,10,71
9VJ69HB32,もふもふ,NA8FEYN0M,蓮ノ空飲酒クラブ,13,1500,19867200," 2,373,106,017,494 ", 640 ," 2,281,885,788,390 ", 786 ," 785,017,155,818 "," 1,017 ", - , - ,6,8,10,10,10,5,7,9,65
5W2L3RG6M,のぞみ,XXVVJY6FE,はぴぱれ,4,1501,19860000," 9,963,034,302 "," 7,326 "," 1,337,489,734 "," 8,513 "," 1,271,752 "," 11,025 "," 1,592,860,341 ", 973 ,8,7,8,9,9,4,7,8,60
D0VHL5AE9,シエル,1KDUBW4HB,めぐ党0番,0,1502,19851300," 1,799,313,785,608 ", 996 ," 2,042,745,459,518 ", 921 ," 694,537,845,969 "," 1,206 ", - , - ,10,10,10,10,10,10,10,10,80
LOEPVFKXL,ひろたやす,RFYKY8DCD,LA.LA.LA,17,1503,19850000," 1,886,894,881,791 ", 933 ," 2,033,051,607,076 ", 936 ," 804,442,318,698 ", 975 , - , - ,8,8,9,10,10,7,8,10,70
TJ47MDXNW,きだい,T56X6LP0L,光の海,0,1504,19839900," 53,307,824 "," 9,801 "," 54,579,483 "," 9,887 "," 969,922 "," 11,313 "," 1,810,360,024 ", 879 ,5,9,10,5,5,1,1,6,42
V6Z17KIFS,えるざ,UHF5Y8PEF,さやちゃん倶楽部,14,1505,19828200," 1,444,240,113,616 "," 1,284 "," 1,392,727,510,129 "," 1,505 "," 800,512,347,580 ", 986 ," 1,964,859,472 ", 823 ,10,10,10,10,10,10,10,10,80
OZMCCVY3N,キク,GMEF2K8DL,花咲く泥も好き²,3,1506,19817700," 394,853,530,998 "," 3,756 "," 463,680,283,304 "," 3,744 "," 208,659,904,029 "," 3,465 "," 2,117,975,395 ", 748 ,8,5,8,9,8,1,5,7,51
ABKWHHU3E,かたなし,HWMV33W7Y,フラワー泥民館,13,1507,19812000," 1,325,714,231,609 "," 1,401 "," 1,362,430,617,459 "," 1,542 "," 633,284,162,372 "," 1,360 "," 1,563,455,185 ", 991 ,8,7,9,10,10,6,7,9,66
SX8DOUXI8,リリーフ,6045Y2RW7,ポチっと！蓮ノ空,16,1508,19800000," 414,521,248,146 "," 3,667 "," 911,110,844,460 "," 2,290 "," 428,990,686,644 "," 2,009 "," 1,621,595,418 ", 960 ,7,6,9,9,7,5,6,10,59
RRZI5J5JE,ささよし,GPKTRBCTT,騎空団蓮ノ空支部,3,1509,19754800," 2,031,972,560,676 ", 835 ," 2,040,979,659,176 ", 927 ," 866,111,263,522 ", 855 , - , - ,9,7,9,10,10,7,8,9,69
2TG40QXIT,トゥモ,8R49BTWW6,蓮女お嬢様クラブ,8,1510,19736400," 493,779,230,852 "," 3,339 "," 564,391,499,003 "," 3,367 "," 274,466,060,941 "," 2,867 "," 2,408,948,104 ", 659 ,8,8,8,10,10,7,6,10,67
B95E9URBE,はぎの,R7VEXFUBP,蓮ノ空応援クラブ,8,1511,19728000, - , - , - , - , - , - ," 2,125,668,175 ", 744 ,8,8,8,9,9,7,7,8,64
XUPBY395A,キンクマぐちお,NMFBD39FM,蓮ノ空分室,14,1512,19725600," 1,026,309,678,887 "," 1,816 "," 1,076,629,600,121 "," 1,955 "," 424,263,125,037 "," 2,029 "," 2,045,910,480 ", 779 ,7,8,8,5,8,3,1,9,49
7XKGN056G,やさかのむら,C021HVB2B,第3芸能科,13,1513,19725000," 1,035,979,231,569 "," 1,804 "," 1,035,626,630,261 "," 2,027 "," 338,100,048,644 "," 2,466 "," 1,676,667,512 ", 932 ,10,10,10,10,10,10,10,10,80
3XTRK8UH8,むゆ,F8MLHU2NV,乙宗梢様､､､,15,1514,19723000," 1,830,297,051,298 ", 972 ," 2,279,449,553,109 ", 790 ," 808,390,230,799 ", 968 ," 1,437,953,238 "," 1,062 ",10,8,10,10,10,10,10,9,77
7PRDYM338,プリティ洗濯機,8JMW9G2XW,僕らのリンクラ！,3,1515,19712200," 2,083,763,764,451 ", 808 ," 2,095,515,517,361 ", 897 ," 812,541,866,343 ", 955 , - , - ,7,6,9,10,9,6,7,8,62
IPI65P1CN,ちゅけま。,CRYB2FJ64,つくよみくらぶ,10,1516,19699200, - , - , - , - , - , - , - , - ,8,7,7,7,7,7,6,10,59
RFP277XPM,スガ,YNR28303K,りんくらぶ,15,1517,19694060," 2,231,300,554,492 ", 731 ," 2,581,126,943,426 ", 632 ," 923,125,859,041 ", 764 , - , - ,9,9,9,10,10,9,9,8,73
AK5J8DWZI,mococo,FH7G62PKW,月火水木金土日,9,1518,19689160," 1,599,289,326,070 "," 1,151 "," 1,623,980,595,515 "," 1,260 "," 779,343,554,248 "," 1,028 "," 1,475,136,410 "," 1,045 ",9,9,9,10,9,8,8,8,70
0JCJQG554,イーサン,73N4AB3LR,かほ子のイオン,12,1519,19683500," 1,738,867,968,342 "," 1,037 "," 2,189,353,724,450 ", 841 ," 626,734,570,392 "," 1,374 "," 2,046,651,018 ", 778 ,8,8,8,10,10,9,8,9,70
Y3H9THE4J,すくなめ,MTBP3B4GM,ふらわーすきすき,11,1520,19654400," 1,821,666,154,309 ", 979 ," 1,997,653,501,910 ", 960 ," 762,329,938,952 "," 1,065 "," 2,061,363,346 ", 774 ,8,8,8,10,10,10,8,10,72
5O0HMLKPZ,りあ,E76N52LMW,イベントのみ,14,1521,19640000," 536,683,282,393 "," 3,171 "," 549,891,290,064 "," 3,408 "," 119,939,492,687 "," 4,393 "," 1,932,601,219 ", 836 ,9,10,10,10,9,7,7,9,71
E4MGTFKW1,かの,K8C99H42D,ルリと喜ド！愛楽,5,1522,19630824," 1,999,224,270,835 ", 859 ," 1,912,651,679,321 "," 1,026 ", - , - , - , - ,9,8,10,10,10,9,8,10,74
3BMHN299X,まぁたん,UVK38MFR2,蓮の虚無サー,6,1523,19622934," 497,109,242,357 "," 3,323 "," 636,865,847,258 "," 3,085 "," 459,624,903,415 "," 1,881 "," 1,376,604,046 "," 1,097 ",8,7,10,9,7,7,8,9,65
F1OJJRMRE,ほわぁ,WX1DYC9Y1,ラナンキュラス,7,1524,19620800," 1,720,330,568,386 "," 1,050 "," 1,949,596,449,477 ", 998 ," 587,780,699,553 "," 1,472 "," 1,639,712,581 ", 946 ,10,9,9,8,10,7,7,10,70
51YMLBRP7,tom-hawk,N1JM7M3YC,丘側,2,1525,19613730, - , - , - , - , - , - ," 1,433,042,829 "," 1,063 ",8,4,5,2,7,3,3,6,38
IPKWA6ZPC,稲川淳二,0B8RTHY4D,のんびり屋さん,1,1526,19613300," 460,327,768,642 "," 3,488 "," 453,503,377,729 "," 3,786 "," 135,232,711,499 "," 4,210 "," 2,062,286,261 ", 773 ,6,10,10,10,10,5,5,10,66
H9GK7YEJ1,消耗品さかさま,RF5215M2U,スクステ同好会②,9,1527,19602300," 1,231,045,244 "," 8,335 "," 5,691,105,736 "," 7,852 "," 748,154,286 "," 7,744 "," 1,537,889,776 "," 1,008 ",10,10,10,10,10,10,10,10,80
P88JUMG9H,そめ,R1RM3X0WV,後方腕組みオタク,17,1528,19600200," 1,862,961,498,733 ", 953 ," 2,128,147,473,267 ", 874 ," 911,805,609,985 ", 781 , - , - ,10,10,10,10,10,10,10,10,80
M87RG96MY,あき,X7YM9EG8K,伝統の石川地酒,12,1529,19599400," 2,312,422,058,780 ", 682 ," 2,286,453,424,204 ", 782 ," 790,480,015,080 "," 1,010 ", - , - ,10,10,8,10,10,9,10,10,77
WPM3NP1TG,ユウキうみもりん,PR2BGEK5K,ありがとう大三角,17,1530,19595400," 13,015,378 "," 10,254 "," 65,367,828 "," 9,836 "," 107,635,173 "," 8,868 "," 1,805,482,324 ", 881 ,7,9,8,7,8,6,8,8,61
FRO9SDF5D,伊吹,NDTPN879N,ライバーズハイ,15,1531,19588000," 2,121,858,772,058 ", 789 ," 2,379,217,556,789 ", 729 ," 915,744,198,646 ", 776 , - , - ,8,8,8,10,9,8,8,9,68
TYLGFKDHK,ひろまつ,G59NGM0XA,シュリーレン,8,1532,19582400," 1,690,188,212,607 "," 1,075 "," 1,889,866,745,832 "," 1,041 "," 1,044,673,470,357 ", 581 , - , - ,10,9,10,10,10,10,7,10,76
SN2NJFTUD,フォフォ,MTBP3B4GM,ふらわーすきすき,3,1533,19573800," 2,144,570,280,687 ", 775 ," 2,195,710,501,260 ", 839 ," 874,457,760,367 ", 838 , - , - ,9,8,10,10,9,7,7,9,69
HAEB5WLN1,ちゅん,BTVC9G95X,FES用,0,1534,19540398, - , - , - , - , - , - ," 1,461,980,600 "," 1,052 ",7,7,8,6,3,3,1,9,44
MK43XM5R6,ぐらしあ。,AXG81GPMP,蓮ノ空マタギ部,17,1535,19540200," 1,198,043,525,177 "," 1,568 "," 1,458,945,254,932 "," 1,430 "," 495,026,893,837 "," 1,769 "," 1,733,949,700 ", 911 ,10,10,9,10,9,8,8,9,73
8883F0FUY,あにぽん,4NFMU2WME,好きだかんな？,9,1536,19539600," 72,249,069,282 "," 6,025 "," 230,510,640,751 "," 4,899 "," 19,444,534,263 "," 6,132 "," 1,535,362,756 "," 1,011 ",6,7,6,9,9,1,4,8,50
TTT0LV25V,夏日悠情,M8FM7P139,蓮ノ空ひとり旅部,4,1537,19530690, - , - , - , - , - , - ," 1,451,672,859 "," 1,055 ",7,9,5,1,5,1,1,4,33
WCTP56LJL,常夏☆まんぼう,F2CFWVMY9,藤島め組,17,1538,19527800," 2,027,429,506,094 ", 841 ," 2,056,626,666,693 ", 915 ," 865,015,995,784 ", 858 , - , - ,9,10,9,10,10,10,9,10,77
PAXUDJ0ZL,ゆねる,CX967RTGY,おんゆあさーくる,12,1539,19520400," 2,181,585,942,443 ", 762 ," 3,192,737,978,551 ", 365 ," 485,839,460,330 "," 1,795 ", - , - ,10,10,10,10,10,10,10,10,80
TN5Y9EW3E,かんづめ,WAT20PN3Y,こな党,7,1540,19519800," 1,994,381,416,304 ", 863 ," 2,205,044,026,151 ", 833 ," 688,150,820,675 "," 1,226 ", - , - ,8,8,10,10,10,7,10,10,73
4IROHSJDZ,ちぇ,V26546K3D,乙宗気合筋肉,0,1541,19515620," 1,906,731,290,214 ", 914 ," 1,939,335,153,915 "," 1,008 "," 990,534,785,250 ", 659 ," 1,984,486,000 ", 811 ,10,9,10,10,9,10,10,10,78
S44PA6B73,しずく饅頭,LY0XPW7NL,元カノ概念強火派,9,1542,19507400," 1,982,321,576,463 ", 869 ," 2,137,009,392,026 ", 867 ," 927,561,989,234 ", 757 ," 1,883,099,195 ", 853 ,10,8,10,10,10,5,6,10,69
GVYNT65U1,スバるん,YE7CX8RNP,蓮ノ大三十角ex,16,1543,19500440," 18,723,844 "," 10,141 "," 404,442,668 "," 9,136 "," 48,467,874 "," 9,246 ", - , - ,10,7,8,10,9,7,7,9,67
721UVHN8X,いこあん,FG5VFFNRK,蓮ノ空おじさん,17,1544,19499130," 1,937,611,721 "," 8,125 "," 2,486,335,441 "," 8,237 "," 133,223,814 "," 8,754 "," 1,407,921,150 "," 1,079 ",9,9,10,10,10,9,9,10,76
UE06YY81U,ヒカル,GW4CH70HK,TKG同好会,17,1545,19497200," 1,865,467,697,270 ", 950 ," 1,838,405,461,066 "," 1,082 "," 1,015,531,094,542 ", 610 , - , - ,10,10,10,10,10,10,10,10,80
W6KGEJ697,まだまだお,GXR6C85BT,花帆ちゃん親衛隊,11,1546,19489800," 381,419,537,911 "," 3,828 "," 466,177,908,075 "," 3,736 "," 112,875,566,948 "," 4,490 ", - , - ,9,8,9,10,9,8,8,9,70
WM0BNWMWN,浅葱,48BTAPMBG,蓮ノ空魔術部,15,1547,19472000," 1,714,302,412,232 "," 1,056 "," 1,994,625,454,489 ", 962 ," 797,490,123,938 ", 994 ," 35,681,713 "," 4,297 ",10,8,8,10,10,8,10,10,74
7HUTLH24X,からすみ,07JW71HWG,良いチケで観よう,15,1548,19459600," 2,107,789,928,979 ", 798 ," 2,337,233,085,942 ", 749 ," 808,862,260,004 ", 966 ," 590,057,854 "," 1,810 ",10,8,8,10,10,9,10,10,75
DXRPVLKXW,よいつき,P2J37FNLG,乙宗先生指導会,4,1549,19443600, - , - , - , - , - , - , - , - ,7,9,8,6,7,7,6,10,60
NFHW3MHX0,カンナ,K4TAHF9YA,はすっこ準備室,13,1550,19438380," 1,811,118,531,655 ", 986 ," 1,700,806,140,992 "," 1,199 "," 750,486,174,049 "," 1,093 "," 1,256,301,148 "," 1,169 ",9,8,9,10,10,8,8,9,71
YM4P09F31,とれてる,WN3LHKX0L,レンコンおいしい,0,1551,19429200," 876,413 "," 11,813 "," 364,863 "," 12,336 "," 1,987,941 "," 10,582 "," 1,638,252,869 ", 948 ,6,8,6,7,7,3,4,7,48
64RWA0HJY,卵かけごはん,424NLTEE8,無言な異次元部屋,0,1552,19417000," 1,593,154,520,136 "," 1,158 "," 1,846,620,609,604 "," 1,076 "," 1,104,790,647,178 ", 502 , - , - ,8,8,9,10,8,8,8,9,68
JRDCRMA1H,しばいぬ,KA1249N3H,沼津倶楽部,10,1553,19414500," 588,230,937,004 "," 2,945 "," 561,838,422,430 "," 3,372 "," 302,067,972,005 "," 2,671 "," 1,547,822,989 ", 997 ,6,9,10,7,8,3,3,10,56
A0PQIHNP6,カメリア,H837E0M9R,沙知先輩大好き部,15,1554,19413400," 2,143,057,456,636 ", 778 ," 2,227,408,139,367 ", 822 ," 932,502,881,988 ", 743 ," 162,052,478 "," 2,633 ",10,8,8,10,10,8,7,10,71
OUEUK5ABE,ユキ,PLBBEX019,待機室目指し隊,13,1555,19407800," 2,212,648,368,620 ", 739 ," 2,220,104,849,957 ", 826 ," 1,078,549,138,909 ", 536 ," 668,033,721 "," 1,710 ",9,9,9,10,9,10,10,10,76
KMUYDNERU,ゆうし,FC8NBAJBT,ラー麺二郎金沢店,15,1556,19400400, - , - , - , - , - , - ," 2,145,220,982 ", 738 ,5,3,2,4,2,2,2,2,22
P5UU1U4YW,ヒロ,JTX1G19BP,さやかほ癒し会,6,1557,19396100," 1,943,476,068,646 ", 892 ," 2,055,695,905,306 ", 916 ," 783,709,399,070 "," 1,022 ", - , - ,10,10,10,10,10,10,10,10,80
H0OFNLP44,ななつき,G6LTF6TUE,喫茶ハスノソラ,3,1558,19385643," 645,682,113,383 "," 2,753 "," 300,233,650,904 "," 4,486 "," 36,011,299,743 "," 5,725 "," 1,326,246,750 "," 1,130 ",7,9,10,10,8,8,8,8,68
WQYKZ3SZB,シアン,F2CFWVMY9,藤島め組,7,1559,19380000, - , - , - , - , - , - ," 3,509,061,337 ", 433 ,8,7,8,10,9,8,8,9,67
HO4W2L02N,N.T.,N1JAJ83CA,蓮ノ空園芸部,14,1560,19378400," 1,946,613,832,774 ", 888 ," 2,157,651,595,570 ", 857 ," 682,250,095,918 "," 1,238 ", - , - ,10,10,10,10,10,10,9,10,79
L31NRD4ON,はる,JA2C658FW,さや綴理の村人,15,1561,19369000," 2,377,924,795,752 ", 638 ," 2,346,942,157,256 ", 743 ," 788,551,496,676 "," 1,013 ", - , - ,9,9,9,10,9,8,9,9,72
LYYGRG8W4,りぞん,PBRDPWEY1,村村会,10,1562,19356000," 815,102,169,957 "," 2,251 "," 2,404,223,650,106 ", 718 ," 1,216,569,513,585 ", 378 ," 981,957,410 "," 1,386 ",8,8,9,10,10,7,8,10,70
38K69PA61,マルコ,YVV9CMBLW,東京公演で沼落ち,6,1563,19348400," 903,231,271,949 "," 2,046 "," 903,365,924,668 "," 2,311 "," 324,227,199,884 "," 2,542 "," 1,708,001,398 ", 923 ,8,10,10,9,10,8,9,10,74
764KKEH5V,K,X7C21B7H7,泥,9,1564,19342000," 2,143,126,538,959 ", 777 ," 2,871,705,517,420 ", 482 ," 956,351,332,934 ", 704 , - , - ,8,7,8,9,9,3,6,8,58
KDJTR7PVB,ありしあ,K8C99H42D,ルリと喜ド！愛楽,8,1565,19331400," 1,652,440,918,141 "," 1,099 "," 1,606,805,387,472 "," 1,282 "," 866,136,965,760 ", 854 , - , - ,10,10,9,10,9,8,9,10,75
EWTOZQ9TA,ビクトール,M6UPWJ6DU,蓮結ぶ虹と星の音,6,1566,19331000," 2,071,451,313,456 ", 813 ," 2,076,855,185,566 ", 906 ," 694,695,710,226 "," 1,204 ", - , - ,10,10,9,10,8,8,10,10,75
2SBHPGSJR,どーぶ,KGD2P8TJ6,直通非対応,3,1567,19330200," 1,978,580,182,808 ", 872 ," 1,967,031,962,728 ", 981 ," 778,933,819,628 "," 1,030 ", - , - ,10,10,10,10,10,10,10,10,80
N1W147J20,こあ3.0,95031TR10,ひめぎん文化会館,1,1568,19325800," 1,877,642,046,468 ", 939 ," 1,951,290,211,131 ", 996 ," 1,015,308,131,690 ", 613 ," 1,589,667,818 ", 978 ,10,9,10,10,10,9,7,10,75
P6JJP8MJW,カニベロス,V26546K3D,乙宗気合筋肉,17,1569,19323300," 1,203,946,756,320 "," 1,558 "," 1,582,563,115,976 "," 1,312 "," 658,841,906,248 "," 1,292 "," 1,429,010,433 "," 1,065 ",10,9,10,10,10,10,10,10,79
8PHVNYF0V,TA2,DHKUGEWBJ,めぐ党虹ヶ咲支部,9,1570,19322000," 1,848,372,752,574 ", 963 ," 1,912,703,901,876 "," 1,024 "," 954,033,124,292 ", 709 , - , - ,10,9,10,10,10,8,9,10,76
2PE3LW741,けんそ,WTJV514G9,蓮ノ空のお弁当屋,8,1571,19307100," 1,229,223,532,566 "," 1,516 "," 1,361,395,170,726 "," 1,543 "," 450,501,697,529 "," 1,921 "," 3,443,788,711 ", 440 ,7,8,9,2,6,4,6,8,50
7TQ0F31K6,こらそん,1BME38BCD,さすさやクラブ,13,1572,19301800," 2,503,686,700,569 ", 567 ," 2,917,551,228,001 ", 465 ," 1,200,033,237,695 ", 394 ," 371,224,530 "," 2,127 ",7,7,7,10,9,8,9,9,66
KAPHWULX8,トワナッツ,Y2HV0YEF7,蓮ノ空を応援し隊,15,1573,19299000," 1,212,187,290,600 "," 1,542 "," 1,333,487,645,601 "," 1,584 "," 527,664,507,692 "," 1,650 "," 1,548,898,898 ", 996 ,9,7,9,10,10,8,8,9,70
5HE4VE0UR,META,N7GLY2RUW,百生銀行,2,1574,19288400," 1,559,428,711,105 "," 1,189 "," 1,943,725,723,578 "," 1,005 "," 817,219,218,463 ", 952 , - , - ,8,8,7,10,9,6,9,9,66
CRBY4XCB9,すべゆるお,VW65MCVF8,スリスリーズ,15,1575,19286100," 1,073,983,817 "," 8,397 "," 5,942,104 "," 10,584 "," 2,170,662 "," 10,520 "," 1,609,458,438 ", 967 ,9,6,5,10,9,6,8,10,63
6M4GJJIWC,つみ,VXDPPJJL1,蓮ノ空リボ課金部,2,1576,19282473, - , - , - , - , - , - ," 1,287,905,625 "," 1,149 ",7,8,5,10,7,3,4,9,53
KHR1E1TUB,こう,8JMW9G2XW,僕らのリンクラ！,17,1577,19278000," 1,879,202,961,629 ", 937 ," 1,919,480,477,545 "," 1,021 "," 910,073,837,321 ", 783 , - , - ,8,9,10,10,10,8,9,10,74
0BPFKV6HK,カフェ,N752V1LD6,思想の溜まり場,3,1578,19269000, - , - , - , - , - , - ," 2,183,291,687 ", 724 ,7,9,8,10,10,4,10,10,68
PFBHDAGN8,ハレ,48BTAPMBG,蓮ノ空魔術部,8,1579,19267000," 1,939,847,319,536 ", 895 ," 1,983,686,344,618 ", 970 ," 804,209,153,755 ", 976 , - , - ,9,9,10,10,10,9,9,10,76
TUJAAL2V3,ゆきまさ,08DDCV5JN,黒ねこのしっぽ,0,1579,19267000, - , - , - , - , - , - ," 2,411,531,196 ", 657 ,8,10,10,9,9,3,5,7,61
C52LV667B,イオリ,73N4AB3LR,かほ子のイオン,4,1581,19262400," 224,351,222,463 "," 4,640 "," 81,394,856,231 "," 6,196 "," 18,747,091,983 "," 6,155 "," 2,345,451,182 ", 678 ,10,10,10,10,10,6,5,10,71
UPAXHJR19,ヤマタ,PPAHU1TNY,蓮ノ空のんびり部,0,1582,19251522," 332,846,960,713 "," 4,039 "," 341,669,497,119 "," 4,314 "," 196,753,648,050 "," 3,556 "," 1,345,913,124 "," 1,119 ",4,4,2,4,4,3,1,6,28
0CKCU5C49,こしょう,JDAG79TG7,百合ノ空観察部,14,1583,19250400," 1,701,004,727,894 "," 1,064 "," 1,708,495,958,291 "," 1,186 "," 664,985,682,630 "," 1,279 "," 1,720,544,040 ", 917 ,8,6,8,10,10,5,7,9,63
E0H7KX5F4,ひこ,HBUK6F7CC,乙宗梢なりきり部,5,1584,19243000," 1,768,329,524,387 "," 1,015 "," 1,840,839,628,587 "," 1,079 "," 931,993,800,404 ", 744 ," 139,073,002 "," 2,730 ",8,8,8,10,10,8,9,8,69
RFM4CVP8P,カッチャン,N8L41JAA7,無言 ノルマなし,15,1585,19242800," 1,877,876,620,829 ", 938 ," 1,993,261,064,559 ", 964 ," 914,857,066,859 ", 777 ," 1,107,556,287 "," 1,280 ",10,9,8,10,9,7,8,9,70
LWYNTUFFF,meruru,M4D0VP1XT,蓮ノ空痛車部,1,1586,19241205," 628,385,244,789 "," 2,817 "," 570,857,901,653 "," 3,338 "," 456,576,642,595 "," 1,896 "," 1,529,666,282 "," 1,018 ",10,10,10,10,10,10,10,10,80
K74VPZMSD,アムネジオ,1F5EPPMLD,UR貰えればいい,0,1587,19230888," 198,815,475,561 "," 4,816 "," 221,729,347,824 "," 4,943 "," 99,625,170,321 "," 4,666 "," 1,367,841,066 "," 1,102 ",7,7,7,1,7,4,7,9,49
LYWSVY32L,しらの,6WJW7R1TD,さやこずノ休日,17,1588,19214400," 67,621,717 "," 9,723 "," 96,275,572 "," 9,714 "," 472,644,415 "," 7,991 "," 1,953,809,957 ", 829 ,7,7,10,9,10,10,5,7,65
J63BU63IU,イクコウ,YFADYJVW4,FPS好きクラブ,16,1589,19203800," 1,896,520,588,767 ", 925 ," 2,055,274,879,818 ", 917 ," 870,358,795,261 ", 849 ," 734,857,568 "," 1,637 ",9,8,10,10,9,9,8,8,71
Z10C54BRE,ぽん,8JMW9G2XW,僕らのリンクラ！,17,1590,19202700, - , - , - , - , - , - ," 1,586,535,809 ", 980 ,7,7,7,10,10,6,5,10,62
JNJD6NWER,マサ,JDAG79TG7,百合ノ空観察部,0,1591,19199200," 1,850,374,468,007 ", 962 ," 1,949,394,349,255 ", 999 ," 1,152,779,329,288 ", 454 , - , - ,8,6,8,10,9,4,7,9,61
JBN6N91UN,BiBiっときた,5YXVKDEKV,サークル(仮),13,1592,19194600," 1,989,042,940,205 ", 867 ," 2,164,148,748,975 ", 852 ," 861,703,908,297 ", 867 , - , - ,10,10,10,10,10,10,9,10,79
